id,cpf,type,amount,description,from_user,to_user,to_key,date,status,reversal_of,subscription_id,invoice_id
29591417-d9fc-4640-8ba1-c201ee304f9d,77766655599,SHOP_CREDIT,-860.19,Mercado Livre,,,,2026-06-25T18:00:00.000Z,,,,
296b62aa-8f50-4a61-a85f-8b2ffae6c7a0,84585226834,SHOP_CREDIT,-159.77,Amazon BR,,,,2026-08-16T03:13:12.455Z,,,,
29824cd5-7c59-4ba1-a038-c99e7ce5abdd,88888888888,SHOP_CREDIT,-199.57,Magazine Luiza,,,,2026-07-26T00:55:48.268Z,,,,
298ab1ef-1e1b-40a2-88d7-0e41548fd592,24930613945,SHOP_CREDIT,-85.06,Mercado Livre,,,,2026-07-23T00:55:47.503Z,,,,
299ea582-a522-462e-adee-04af7e60d5b9,41649264658,SHOP_CREDIT,-298.96,Netflix,,,,2026-07-24T04:27:50.250Z,,,,
29fa53ef-d3b4-45ef-9611-af888ef936be,88877766655,SHOP_CREDIT,-280.95,Uber,,,,2026-07-21T00:55:48.110Z,,,,
2ac93106-1c97-4d34-bac4-02a692911bd9,19983621512,SHOP_CREDIT,-168.27,Zara,,,,2026-07-26T00:55:44.304Z,,,,
2c442379-fcb8-472b-ab4b-b950bf4247e5,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-29T06:00:00.536Z,,,,
2c7fdf7a-002f-42b4-a86b-7827a7501d19,38160081359,DEPOSIT,50000.00,Deposito administrativo,,,,2026-08-13T01:34:16.033Z,,,,
2cbd8e74-8c97-443c-9b5c-0ccd90ba3a61,27888186700,SHOP_CREDIT,-307.49,Uber,,,,2026-07-23T16:09:50.801Z,,,,
2cc5e3a3-f386-40d2-9100-2658b2fe89f9,20250513611,SHOP_CREDIT,-83.99,Posto Shell,,,,2026-07-25T00:55:46.493Z,,,,
2d50559e-64a8-4857-8ca4-0898eab09135,76671725950,SHOP_CREDIT,-229.70,iFood,,,,2026-07-23T00:55:44.137Z,,,,
2d7fcde4-1b21-42da-904a-692e284aa417,12558823280,PAYMENT,-29.90,Pagamento Recorrente: Assinatura Netflix Mensal (Débito em Conta),,,,2026-08-08T17:33:29.332Z,,,,
2d825f0c-7a21-40f4-a587-4abe9bf61b99,19231521659,SHOP_CREDIT,-193.67,Magazine Luiza,,,,2026-07-23T00:55:48.660Z,,,,
2df79d55-f7c0-4e9e-9389-2fe56e061fe3,27646660477,SHOP_CREDIT,-860.19,Posto Shell,,,,2026-06-30T18:00:00.000Z,,,,
2e649670-0758-472a-a006-3caa5072c611,77551164685,SHOP_CREDIT,-1290.29,Spotify,,,,2026-06-24T18:00:00.000Z,,,,
2e9f895e-8f80-42dd-9b4a-9cc0faac74c9,87588846615,SHOP_CREDIT,-229.25,Mercado Livre,,,,2026-07-25T00:55:48.883Z,,,,
2ee77a51-b0e2-499c-94a3-ae79491ca883,97504636177,SHOP_CREDIT,-141.07,Magazine Luiza,,,,2026-07-20T16:09:50.301Z,,,,
2ee9ac7d-c5dc-490d-b210-2dbef96a1b31,66414169091,SHOP_CREDIT,-140.02,Posto Shell,,,,2026-07-24T00:55:47.401Z,,,,
2f051caf-0c98-47e2-b998-0775370fd30b,28832869497,SHOP_CREDIT,-193.19,Spotify,,,,2026-07-24T00:55:48.210Z,,,,
2f4f666b-e354-4ced-833b-bad0204890ab,12558823280,SHOP_CREDIT,-162.70,Magazine Luiza,,,,2026-07-30T02:33:30.243Z,,,,
2f77a523-1d1d-4feb-9a7d-996591b32463,77766655544,SHOP_CREDIT,-77.91,Zara,,,,2026-07-23T00:55:47.071Z,,,,
2f940dde-47e9-47a8-bac4-6e9b55798647,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-16T17:20:53.803Z,,,,
2fad9126-a7b0-4d04-a75f-dfc10aec2d56,12558823280,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-16T17:20:53.803Z,,,,
2fbbee59-8997-49eb-93f1-7b9c8e0846c6,71078566429,SHOP_CREDIT,-398.14,Farmacia Pague Menos,,,,2026-07-23T16:09:48.895Z,,,,
2fc22912-5b5c-4483-9888-db8bc677257a,33522298364,SHOP_CREDIT,-208.82,Zara,,,,2026-07-21T00:55:47.255Z,,,,
2fd4742c-6a7a-4007-951c-b79b3f186535,37810513150,SHOP_CREDIT,-150.55,Magazine Luiza,,,,2026-07-17T16:09:47.887Z,,,,
2ffcf3e1-60cb-4462-a0c1-46928921142e,44794065574,SHOP_CREDIT,-320.41,Zara,,,,2026-07-18T16:09:47.611Z,,,,
303b2ae6-5ca8-45f8-8edc-b0df2f19212d,65207037706,SHOP_CREDIT,-170.43,Magazine Luiza,,,,2026-08-04T04:48:20.385Z,,,,
30c9759e-1d93-4c33-9fcb-3a2f5cb724f2,71078566429,SHOP_CREDIT,-221.10,Zara,,,,2026-07-19T00:55:45.770Z,,,,
30dc2b7e-05f8-40f5-a4ad-0bf2616dff26,18011225638,SHOP_CREDIT,-105.47,Mercado Livre,,,,2026-07-20T16:09:50.034Z,,,,
30ee9669-a6a5-412e-abc2-5577dd7a44d0,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-25T06:00:00.198Z,,,,
316c2f40-f203-413b-899e-e62450af0fca,72856446096,SHOP_CREDIT,-1290.29,Farmacia Pague Menos,,,,2026-06-27T18:00:00.000Z,,,,
31950fe0-cb08-4271-8525-e460b0657d48,48431018434,SHOP_CREDIT,-358.33,Magazine Luiza,,,,2026-07-24T16:09:47.122Z,,,,
31c5084c-1d17-4635-b1b1-d248162b953a,12558823280,SHOP_CREDIT,-1720.38,Amazon BR,,,,2026-07-03T18:00:00.000Z,,,,
31d1428c-5e2f-4f81-8294-3e21fe1f2515,57673944623,SHOP_CREDIT,-422.12,Spotify,,,,2026-07-19T16:09:49.821Z,,,,
31d471ec-9112-4a5e-a050-6704ac916160,51742065392,SHOP_CREDIT,-136.54,iFood,,,,2026-07-26T04:28:26.115Z,,,,
32aa099f-40ed-4c54-a7d0-cd30dee5ad45,97504636177,SHOP_CREDIT,-211.61,Spotify,,,,2026-07-19T16:09:50.298Z,,,,
32baef57-afef-4257-ac62-11d08689ce22,29910306743,SHOP_CREDIT,-241.26,Netflix,,,,2026-08-02T21:15:42.732Z,,,,
32d38b89-7573-4c40-b546-77ae35250336,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-07-24T06:00:00.948Z,,,,
32d84491-aed3-41d5-8771-eb6cca1c9609,16165143539,SHOP_CREDIT,-189.05,Magazine Luiza,,,,2026-07-24T00:55:47.815Z,,,,
32f6ec5b-0265-4ca4-9190-a25c5823d32a,12345678901,INVOICE_INSTALLMENT,-125.00,Bike Winnek Pro (1/12),,,,2026-07-22T05:13:13.843Z,,,,
3318a8f0-2415-435d-9d38-920b312a5cc9,19231521659,SHOP_CREDIT,-290.51,Netflix,,,,2026-07-20T00:55:48.657Z,,,,
331b5544-5da1-4aa0-bac1-1702c8b26489,12310012300,SHOP_CREDIT,-10.00,teste com juros,,,,2026-08-08T00:14:02.184Z,,,,
332f4380-9279-41ff-94c7-21bc62bd7746,12310012300,SHOP_CREDIT,-105.00,teste com juros,,,,2026-08-08T00:11:04.527Z,,,,
336261a7-d4fa-405d-b175-b2c3b6af2ee7,99999999999,SHOP_DEBIT,-3999.90,Smartphone Fintech X,,,,2026-07-04T16:49:10.364Z,,,,
33d58404-3f40-43a1-b17a-baaf00e9764f,33522298364,SHOP_CREDIT,-169.80,Spotify,,,,2026-07-24T16:09:49.749Z,,,,
33fbc3ee-24de-43ec-aabb-e22b71417df3,92957697327,SHOP_CREDIT,-338.19,Posto Shell,,,,2026-08-14T03:10:17.879Z,,,,
342125a0-ed03-4972-a7cf-82150abc5dea,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-23T06:00:00.241Z,,,,
34543e3e-7e50-4cab-b456-29292cfcf17a,84979979998,SHOP_CREDIT,-107.67,Zara,,,,2026-08-13T03:11:24.251Z,,,,
34a9b7d2-6010-42f6-9ea7-f4b06006bb9b,28832869497,SHOP_CREDIT,-377.64,Posto Shell,,,,2026-07-21T16:09:50.387Z,,,,
34b93698-5ad7-4800-86a7-3828f6326589,45116448614,SHOP_CREDIT,-406.10,Zara,,,,2026-07-24T16:09:47.501Z,,,,
34e434a4-46af-437b-a2e9-6caf24ab68bb,12558823280,PAYMENT,-29.90,Pagamento Recorrente: Assinatura Netflix Mensal (Débito em Conta),,,,2026-08-09T01:37:00.954Z,,,,
351b705e-9225-4575-a69b-1e0e6656b010,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-20T06:00:06.376Z,,,,
353882ca-e400-4f90-8b27-605106d7c31e,28832869497,SHOP_CREDIT,-1290.29,Netflix,,,,2026-06-26T18:00:00.000Z,,,,
3570aa37-f91b-4ec8-8f10-863a97083577,44444444444,SHOP_CREDIT,-3600.00,TESTE,,,,2026-08-20T02:08:34.528Z,,,,
357bd6f1-0f5c-4ad4-89df-e48dda392d3c,53281863159,SHOP_CREDIT,-330.51,Posto Shell,,,,2026-07-22T00:55:43.809Z,,,,
359873c4-7804-49cb-b747-2f6aa4c49a80,76726514039,SHOP_CREDIT,-309.68,Mercado Livre,,,,2026-07-22T16:09:50.068Z,,,,
35e99d23-a20e-4cf5-859c-9b07f226e7ed,42194343806,DEPOSIT,9900.00,Deposito administrativo,,,,2026-08-18T01:23:28.404Z,,,,
3656200e-dc70-4eac-bd04-e2a96bbea9e8,17693911189,SHOP_CREDIT,-96.19,Posto Shell,,,,2026-07-24T16:09:49.509Z,,,,
368c9411-4384-4bda-8f4d-8daa5ea6512b,98215828507,SHOP_CREDIT,-860.19,Farmacia Pague Menos,,,,2026-07-05T18:00:00.000Z,,,,
36ad5956-7da5-4768-b04b-6553712ba76c,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-07-26T06:00:03.601Z,,,,
36f34e38-2100-4c89-8839-bb7c131ffe7a,11879646706,SHOP_CREDIT,-312.91,Uber,,,,2026-07-24T20:07:38.989Z,,,,
370cf168-1a96-4f56-bef5-36efd48e4138,27888186700,SHOP_CREDIT,-301.93,Zara,,,,2026-07-21T00:55:48.810Z,,,,
38070b5e-6544-48ec-8edc-283f3a5080d2,12310012300,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-11T06:00:01.725Z,,,,
387bb857-db27-402f-a9a5-57c469875b11,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-08T06:00:01.746Z,,,,
3893f9ec-6a0b-4c7a-95cb-17c289e0f597,27888186700,SHOP_CREDIT,-226.45,Uber,,,,2026-07-26T00:55:48.815Z,,,,
38c4b57e-fb65-477a-ae8a-f11eb172a18f,16266323249,SHOP_CREDIT,-357.80,Amazon BR,,,,2026-07-18T16:09:47.668Z,,,,
38fda9b9-f185-4fd7-837e-e160b1e2386d,99999999999,SHOP_CREDIT,-1050.00,TV 55 polegadas,,,,2026-07-21T15:17:22.742Z,,,,
390c9b0a-9323-408a-bb4f-745c054b78c4,77148062578,SHOP_CREDIT,-220.48,Mercado Livre,,,,2026-07-29T05:38:53.802Z,,,,
39923f65-7083-41d8-bee4-e697af6a20f0,81698023189,SHOP_CREDIT,-241.00,Amazon BR,,,,2026-07-20T16:09:46.937Z,,,,
3a69052e-33a1-4aa0-b13a-96ee7ed192a6,26986473966,SHOP_CREDIT,-176.60,iFood,,,,2026-07-18T16:09:47.954Z,,,,
3a9b57f2-8d02-4a12-bf36-d3a1f81fd455,58480256907,SHOP_CREDIT,-425.94,Spotify,,,,2026-07-29T02:49:44.671Z,,,,
3ae2a642-d113-4370-bbc0-65a55d8fc1ff,20092389589,SHOP_CREDIT,-141.75,Amazon BR,,,,2026-08-09T02:40:40.556Z,,,,
3ae9b397-6d31-4f78-be67-fcc94ec444a5,73012176728,SHOP_CREDIT,-237.26,Netflix,,,,2026-07-22T00:55:47.605Z,,,,
3aeab887-cc69-42d5-a1a6-137532f0f78b,15803041416,SHOP_CREDIT,-312.25,Amazon BR,,,,2026-08-05T04:55:31.699Z,,,,
3b1b91aa-aba0-41b2-8003-467b7c0b319e,42681570697,SHOP_CREDIT,-142.97,iFood,,,,2026-07-26T06:39:41.119Z,,,,
3b34fdda-f8ce-4b4a-8f1a-944225b38f54,66414169091,SHOP_CREDIT,-93.35,Posto Shell,,,,2026-07-26T00:55:47.407Z,,,,
3b8badd1-d4c6-40c6-9a95-c643ea840ccf,12558823280,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-17T06:00:03.213Z,,,,
3baa53a2-d544-4823-ab49-ed80d788e9f6,51243235758,SHOP_CREDIT,-255.97,Amazon BR,,,,2026-07-25T00:55:47.955Z,,,,
3bd45dc5-6e44-4f66-bdb0-cf63ad1e2ce9,26775244657,SHOP_CREDIT,-144.23,Amazon BR,,,,2026-07-21T16:09:51.051Z,,,,
3bf0a5c3-943c-42aa-b11a-4c8a3e0e02a3,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-22T00:21:50.062Z,,,,
3c02dff9-0e97-4165-b6bf-d7a93f42d679,12310012300,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-09T06:00:01.449Z,,,,
3c0cbc38-fab4-48ce-852c-b34be7f3bf05,17334727380,SHOP_CREDIT,-132.91,Posto Shell,,,,2026-07-21T00:55:43.903Z,,,,
3c182198-9ee6-438d-ba2e-e67c8ff62f91,77017682203,SHOP_CREDIT,-320.12,Mercado Livre,,,,2026-07-20T00:55:44.567Z,,,,
3c26e3a7-18bd-4850-99f0-4fd9d2bc2862,07817267197,SHOP_CREDIT,-179.09,Farmacia Pague Menos,,,,2026-07-21T00:55:46.545Z,,,,
3c799d34-bb9a-42ca-bc2c-da1187475733,45447544025,SHOP_CREDIT,-105.67,iFood,,,,2026-08-12T03:11:03.069Z,,,,
3d054193-4fcf-49c3-976c-24da154a4f01,92454501635,SHOP_CREDIT,-1290.29,Magazine Luiza,,,,2026-06-28T18:00:00.000Z,,,,
3d5eef28-b264-41be-9542-a001d551037b,77017682203,SHOP_CREDIT,-160.07,Uber,,,,2026-07-19T00:55:44.586Z,,,,
3db655fa-dc1f-4065-bb92-4b1a9b36452f,42194343806,SHOP_CREDIT,-143.15,Farmacia Pague Menos,,,,2026-07-19T05:13:29.883Z,,,,
3dbfaf5d-a3bc-4b65-8132-5a34863618a1,85246671844,SHOP_CREDIT,-127.44,iFood,,,,2026-07-24T00:55:49.035Z,,,,
3dc6b6f5-48ba-4761-b56e-9250282d2cd5,18011225638,SHOP_CREDIT,-158.20,Farmacia Pague Menos,,,,2026-07-23T16:09:50.029Z,,,,
3e2c7def-41b7-45b8-9bc3-afa0b89b8bdf,18011225638,SHOP_CREDIT,-182.06,Amazon BR,,,,2026-07-24T00:55:47.632Z,,,,
3e35820d-3314-44be-9432-f0d51dcb997c,45116448614,SHOP_CREDIT,-203.05,Magazine Luiza,,,,2026-07-17T16:09:47.515Z,,,,
3e63c28b-43a3-44a9-aa24-84ede043a748,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-07-28T06:00:00.499Z,,,,
3ec66319-1841-4885-b24f-4f54b314a465,60107482754,SHOP_CREDIT,-371.42,Spotify,,,,2026-07-17T16:09:48.072Z,,,,
3ed1d589-18e1-47e8-b02a-e70e7cd6278b,66655544433,SHOP_CREDIT,-236.77,Posto Shell,,,,2026-07-24T00:55:48.094Z,,,,
3ef61c28-d366-4e69-8ff4-4f6884efbf47,26986473966,SHOP_CREDIT,-1720.38,Uber,,,,2026-06-28T18:00:00.000Z,,,,
3f065c26-41d0-4fb3-b30b-59c38b2845eb,11111111111,POINTS_EARNED,1.00,Pontos ganhos no shop,,,,2026-07-05T02:27:55.133Z,,,,
3f9ef49d-6dc4-4a59-9c79-07a22cfed3ee,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-17T06:00:03.213Z,,,,
3fbb1908-f306-493f-9d31-0530a4a07b0d,20250513611,DEPOSIT,15000.00,Deposito administrativo,,,,2026-08-09T23:16:49.513Z,,,,
4001239b-2514-4a96-810f-503f9326376a,34310951783,SHOP_CREDIT,-270.04,Posto Shell,,,,2026-07-25T06:39:18.503Z,,,,
40092ab3-18f2-4626-bb57-2fe05cce9c9c,37810513150,INVOICE_PAYMENT,-5227.39,Pagamento fatura,,,,2026-08-14T23:05:31.675Z,,,,c40f9cb4-1798-4343-9754-582ef0a85922
4052f8e6-38e0-4876-998c-3dbd493eb22b,48431018434,SHOP_CREDIT,-119.58,Uber,,,,2026-07-25T00:55:43.759Z,,,,
40557898-6ed7-4780-8e17-43bd582b2dfb,73129536620,SHOP_CREDIT,-182.59,Uber,,,,2026-07-24T00:55:48.508Z,,,,
4144ac70-c864-4b4d-ac8f-b76f9fc9ff6f,11879646706,INVOICE_PAYMENT,-1651.69,Pagamento fatura,,,,2026-08-14T00:42:26.946Z,,,,0ca9df5d-9f87-456e-896b-28181f500ce5
41b027a8-d027-4071-a465-078ed1c21781,66414169091,SHOP_CREDIT,-200.59,Amazon BR,,,,2026-07-20T16:09:49.869Z,,,,
421ab041-cc21-43e4-a1eb-1ae65ff8ba46,68141495240,SHOP_CREDIT,-230.15,iFood,,,,2026-07-21T00:55:48.763Z,,,,
422c36d7-9424-4966-bde0-b969cc8685c6,64332859618,SHOP_CREDIT,-319.67,Magazine Luiza,,,,2026-07-21T00:55:44.380Z,,,,
4247e794-0bf6-4aed-9a10-ff6cd007ecfc,65207037706,SHOP_CREDIT,-340.84,Spotify,,,,2026-08-05T04:48:20.366Z,,,,
4257cf46-a3b8-467e-82fc-92909aefb6f4,05458223608,SHOP_CREDIT,-1575.00,teste,,,,2026-08-12T22:55:20.632Z,,,,
425bf44b-3e6f-45ec-b721-cb3daf43f6f6,11111111111,DEPOSIT,5000.00,Deposito administrativo,,,,2026-07-07T04:19:49.599Z,,,,
42791ba4-948a-4cbc-bbcb-57dcff3620b8,20250513611,POINTS_EARNED,25.00,Pontos ganhos no shop,,,,2026-08-14T12:27:29.355Z,,,,
42dbe1c5-a892-4f4a-9664-f3aacfd3f090,27646660477,SHOP_CREDIT,-337.99,Magazine Luiza,,,,2026-07-19T16:09:49.061Z,,,,
43920155-cbb6-4ae9-bc9e-6cac4d21c63a,76671725950,SHOP_CREDIT,-1720.38,Amazon BR,,,,2026-07-01T18:00:00.000Z,,,,
445ab3db-bb54-4eec-8269-4d288c84ab0d,35417211460,SHOP_CREDIT,-201.89,Posto Shell,,,,2026-08-13T03:09:17.313Z,,,,
44983442-fc79-4194-8795-85ebe4f404c4,57855482407,SHOP_CREDIT,-155.02,Posto Shell,,,,2026-08-10T02:43:29.429Z,,,,
44ce5207-f19f-4b55-a4db-751cac87adca,85246671844,SHOP_CREDIT,-379.25,Farmacia Pague Menos,,,,2026-07-22T16:09:51.017Z,,,,
450a84b0-587c-420b-9f4f-aa78bbd50020,93544490340,SHOP_CREDIT,-163.04,Mercado Livre,,,,2026-07-24T04:27:22.160Z,,,,
4561d90c-918d-4f5c-bb58-91287372f2cc,73129536620,SHOP_CREDIT,-136.94,Netflix,,,,2026-07-22T00:55:48.513Z,,,,
456e6e26-f5f3-4d2e-8359-a6cb4072b6be,72856446096,SHOP_CREDIT,-145.02,iFood,,,,2026-07-22T00:55:47.583Z,,,,
458577df-fa67-413a-a590-7bc6f06f1ea3,20250513611,SHOP_CREDIT,-3999.90,Smartphone Fintech X,,,,2026-08-14T01:43:26.431Z,,,,
4591ee95-eee5-4f3c-a597-5465c35d4a08,99999999999,SHOP_DEBIT,-11.11,teste,,,,2026-07-20T05:30:37.848Z,,,,
459e1b5c-1481-4b4b-92a8-f883dfd6e3a7,81722521295,SHOP_CREDIT,-115.18,Amazon BR,,,,2026-07-20T16:09:50.994Z,,,,
4634721d-cac9-4382-9eb4-9e92f563d59f,07817267197,SHOP_CREDIT,-89.55,iFood,,,,2026-07-20T00:55:46.591Z,,,,
475c3f9f-ddf0-4293-8af4-aaed7c775793,65451936372,SHOP_CREDIT,-323.75,Uber,,,,2026-07-21T16:09:49.780Z,,,,
477a86a1-cf5e-4410-87f1-b0c4e973ebdd,44794065574,SHOP_CREDIT,-92.61,iFood,,,,2026-07-24T00:55:44.036Z,,,,
47c025fc-2f12-4f91-9e3c-f84bf7c52918,20250513611,SHOP_CREDIT,-799.00,AeroView 4K Drone,,,,2026-08-14T01:46:12.977Z,,,,
47c29cbe-bd2c-42ea-8672-cc55fa4c6e39,74929424194,SHOP_CREDIT,-1290.29,Posto Shell,,,,2026-07-08T18:00:00.000Z,,,,
47f5c4b4-4f8c-4fa9-b21a-b1ab97499391,17334727380,SHOP_CREDIT,-199.37,Uber,,,,2026-07-22T00:55:43.899Z,,,,
483cfb76-f5a0-4ff6-99f4-b048c1cc45c2,48318883543,SHOP_CREDIT,-1720.38,Spotify,,,,2026-06-28T18:00:00.000Z,,,,
4854f4db-850a-4ec4-b35b-a26699828e21,77751515015,SHOP_CREDIT,-215.10,Amazon BR,,,,2026-08-04T04:55:15.442Z,,,,
48afa1cc-b19d-4881-8ac9-960713322135,43838315910,SHOP_CREDIT,-307.84,Zara,,,,2026-07-22T00:55:44.414Z,,,,
48cdc5ee-4579-4bb4-a1c5-418ec190aa9a,25713468361,SHOP_CREDIT,-326.42,Amazon BR,,,,2026-07-22T16:09:50.112Z,,,,
4935a838-c1a9-4812-b233-3cf49bbb2183,02915062919,SHOP_CREDIT,-173.93,Zara,,,,2026-07-23T02:49:02.123Z,,,,
493a1c5d-a035-4baf-8188-a9887f50098f,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-28T06:00:00.499Z,,,,
497f2d1b-fac2-4215-bcc3-d18e932da1dc,12345678901,SHOP_CREDIT,-288.77,Posto Shell,,,,2026-07-23T00:55:43.770Z,,,,
49943ff0-ef73-4461-bc4e-1134df7d6962,33522298364,SHOP_CREDIT,-339.60,Mercado Livre,,,,2026-07-17T16:09:49.740Z,,,,
49b8b830-0551-47c8-b7c2-07d2e2fa3509,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-30T06:00:03.001Z,,,,
49f76485-25ea-4f8e-b479-7da0b0ba98bf,42681570697,SHOP_CREDIT,-214.45,Netflix,,,,2026-07-25T06:39:41.085Z,,,,
4a19f4a7-8fad-49a7-89e9-dd2192927abe,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-22T06:00:00.225Z,,,,
4aa642fe-162d-4aac-b6c9-cf85456da973,88339779788,SHOP_CREDIT,-171.94,Amazon BR,,,,2026-07-22T00:55:45.867Z,,,,
4ab3041f-ff44-4550-ac03-18691650e6fb,88877766655,SHOP_CREDIT,-210.71,iFood,,,,2026-07-24T00:55:48.117Z,,,,
4ac53e16-029e-4ced-aa4d-b4bd9373a48c,11111111111,SHOP_CREDIT,-10.64,[SIM] Volt Market,,,,2026-07-19T18:43:57.660Z,cancelled,,,
4b8d95dd-ea1f-451b-a360-f02f0606644d,05458223608,SHOP_CREDIT,-104.74,Uber,,,,2026-07-22T16:09:49.559Z,,,,
4bc4ae93-5658-4dbc-9141-6372035d5859,98765432100,SHOP_CREDIT,-156.09,Magazine Luiza,,,,2026-07-21T00:55:47.876Z,,,,
4bf6621a-1bec-485d-9c5b-725833ff89d7,24719788947,SHOP_CREDIT,-194.39,Uber,,,,2026-07-18T16:09:51.114Z,,,,
4c10c4bb-beab-49f1-83f1-8ff4cb988ea5,17693911189,SHOP_CREDIT,-440.00,Netflix,,,,2026-07-22T00:55:45.472Z,,,,
4c232d37-e448-4a13-bdd7-91b6129d45c5,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-26T06:00:03.601Z,,,,
4c814f77-a083-4df8-9145-031775947599,01086796160,SHOP_CREDIT,-329.35,iFood,,,,2026-08-11T03:11:45.775Z,,,,
4ccd03d9-ce5e-4505-81b5-c018b9865e9f,27234768980,SHOP_CREDIT,-181.83,Magazine Luiza,,,,2026-07-19T00:55:44.434Z,,,,
4ce7390e-d4eb-4b96-a038-a25878baec1e,38882777448,SHOP_CREDIT,-411.44,Magazine Luiza,,,,2026-07-24T16:09:50.761Z,,,,
4cfc296a-93e6-482f-a92c-76dc07511670,12558823280,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-19T06:00:11.901Z,,,,
4d48d621-0c2b-4b9b-ab0e-4134e40e180e,42681570697,SHOP_CREDIT,-860.19,Netflix,,,,2026-07-03T18:00:00.000Z,,,,
4d78cb5e-dde8-4be8-ac5d-ddff442d5c63,12923841310,SHOP_CREDIT,-341.68,Posto Shell,,,,2026-08-12T04:42:19.258Z,,,,
4dba3643-9f82-48c0-be89-ec24551071b3,24662236606,SHOP_CREDIT,-214.19,Zara,,,,2026-07-26T00:55:43.972Z,,,,
4dd11efc-b41f-4985-8c27-a423203fc886,68141495240,SHOP_CREDIT,-306.87,Zara,,,,2026-07-22T00:55:48.758Z,,,,
4dda3316-5c45-4189-a00d-1ca591e8c44d,68737946439,SHOP_CREDIT,-1290.29,iFood,,,,2026-07-06T18:00:00.000Z,,,,
4dea7eeb-9dc7-4e6f-8916-1601c5ade2c7,37107075012,SHOP_CREDIT,-137.67,Spotify,,,,2026-08-03T02:33:06.289Z,,,,
4e2c14e2-187f-4414-978b-5cc2ce6fcb64,93852856961,SHOP_CREDIT,-383.67,Posto Shell,,,,2026-07-18T16:09:47.284Z,,,,
4e56a746-1d32-469b-b1b4-8146e722be4f,77777777777,SHOP_CREDIT,-860.19,Mercado Livre,,,,2026-06-27T18:00:00.000Z,,,,
4e808fa3-ed68-411f-85c3-baa9f76a1a66,99999999999,INVOICE_PAYMENT,-399.99,Pagamento fatura (estornado ao saldo - auditoria 27/07),,,,2026-08-27T02:59:59.999Z,cancelled,,,
4eb23827-0b29-4b8f-a212-6b68422a4a41,16266323249,SHOP_CREDIT,-860.19,Zara,,,,2026-06-29T18:00:00.000Z,,,,
4eb4631a-3b24-4ab3-9101-39442fc8118b,12902848900,SHOP_CREDIT,-382.10,Amazon BR,,,,2026-07-21T00:55:45.451Z,,,,
4edacd52-e3ac-48b6-a092-015ac7bd7d8c,90917191782,SHOP_CREDIT,-384.04,Zara,,,,2026-07-26T00:55:45.886Z,,,,
4eea71c8-b913-4761-b398-4622a79d757c,15351515369,SHOP_CREDIT,-203.47,Mercado Livre,,,,2026-07-26T04:28:15.005Z,,,,
4eece2df-6582-4cd6-bec1-2eebba620060,12558823280,PAYMENT,-29.90,Pagamento Recorrente: Assinatura Netflix Mensal (Débito em Conta),,,,2026-08-08T18:42:24.151Z,,,,
4ef61b92-18ea-40d2-983b-563326eff42e,64866656883,SHOP_CREDIT,-120.39,Netflix,,,,2026-07-18T16:09:51.083Z,,,,
4f82a4f6-76ab-4a49-ba99-8136529367c3,12310012300,SHOP_CREDIT,-42.00,Teste 12x juros D,,,,2026-08-08T01:47:41.657Z,,,,
4ff6d468-f6e9-450d-a1af-afa6c3e9b7e4,34715548313,SHOP_CREDIT,-181.39,Zara,,,,2026-07-20T16:09:48.490Z,,,,
4ffb0312-1d58-48f9-8755-82a6bc63fb45,65184684166,SHOP_CREDIT,-860.19,Posto Shell,,,,2026-06-28T18:00:00.000Z,,,,
50050f9a-f347-4411-a0fe-14467d5469aa,44444444444,INVOICE_INSTALLMENT,-1200.00,TESTE (1/3),,,,2026-08-20T08:08:34.520Z,,,,
501ed480-a5a1-4356-90a5-04dafa5ade23,81722521295,SHOP_CREDIT,-230.37,Amazon BR,,,,2026-07-19T16:09:50.986Z,,,,
502bde9a-a266-414d-bba3-e6342ba94a58,07154153601,SHOP_CREDIT,-1720.38,iFood,,,,2026-07-18T18:00:00.000Z,,,,
