id,cpf,type,key,created_at
c5358f46-17c2-4cd4-9afa-f0006b6edca8,41750109719,CPF,41750109719,2026-08-17T00:10:27.775Z
c6387ed3-6555-4591-88ab-cfcc0968dc86,75775457404,CPF,75775457404,2026-07-24T16:09:50.444Z
c71cdca1-e369-43e6-be5f-6d1524605ec9,05458223608,EMAIL,gustave_jacquet34@gmail.com,2026-07-24T16:09:49.530Z
c81f17a5-e156-481a-a96f-ca13928ea20c,27888186700,CPF,27888186700,2026-07-24T16:09:50.777Z
c83333ce-b662-4369-bcf0-22986a9319b7,49768246758,EMAIL,sophiagracebrown@fintech.com,2026-08-14T23:42:24.548Z
c8bd61d8-b463-462d-8c12-7e8c5586f5ae,82499572612,EMAIL,camillemartin@fintech.com,2026-07-24T16:09:50.413Z
ccbef7c2-83e7-438a-b24d-0fa3de83f74c,84979979998,EMAIL,camilalopez@fintech.com,2026-08-17T00:11:24.177Z
cd6d386b-15d6-472e-b5d5-cb4de640f4b6,33333333333,CPF,33333333333,2026-07-24T16:09:50.691Z
cfe211aa-148c-42c4-9d99-9f0aa864e562,12345678909,CPF,12345678909,2026-07-24T16:09:49.082Z
d06a6e20-3009-4a2b-998c-b1ce774d7ceb,68141495240,CPF,68141495240,2026-07-24T19:52:02.990Z
d40f01de-a501-4219-8913-beffc199d74e,41750109719,EMAIL,jiwoopark@fintech.com,2026-08-17T00:10:27.775Z
d45cce5a-d92f-4b02-b5d5-ff8b180b0a8b,05458223608,CPF,05458223608,2026-07-24T16:09:49.530Z
d5585ec7-8fe8-4d05-a328-244db7e08aac,96873928860,EMAIL,xiuyingwang@fintech.com,2026-08-04T22:39:36.074Z
d583626b-c1ad-4d9c-99b8-f01a0db692ee,99999999999,EMAIL,admin@fintechbank.com,2026-07-24T16:09:50.703Z
d62d248a-cc89-4648-b4ff-cc3718c90afc,18011225638,CPF,18011225638,2026-07-24T16:09:50.003Z
d7066022-721f-44c2-b4ef-18c497775933,80535757654,EMAIL,lucaslaurent@fintech.com,2026-07-30T02:50:22.786Z
d8f47f9e-b98a-4f03-9d18-c47b9011b133,16266323249,CPF,16266323249,2026-07-24T16:09:47.628Z
d931e824-ff78-499d-ad6b-f467031187f3,35417211460,EMAIL,pierrebernard@fintech.com,2026-08-17T00:09:17.263Z
db4983a1-9d2c-4e18-96ef-d1627f47fe2e,01086796160,EMAIL,joaopedrosilva@fintech.com,2026-08-17T00:11:45.752Z
dc0366fd-4d65-4b21-aa1e-520b5336bdae,77766655599,EMAIL,cliente.cartao99@fintech.com,2026-07-24T16:09:51.120Z
dd34b474-f3ee-4045-b266-911399ee0040,98765432100,EMAIL,userteste@test.com,2026-07-24T16:09:50.203Z
df767fb6-d238-496c-9949-058e5e462af9,42681570697,CPF,42681570697,2026-07-27T06:39:40.867Z
e0a1d745-b8ab-4389-9f70-465d09302850,60107482754,EMAIL,eudoxie_pons@yahoo.fr,2026-07-24T16:09:48.038Z
e102af5f-a211-4c7d-b9ef-490cbd845ef1,92454501635,EMAIL,laurine.maillard@hotmail.fr,2026-07-24T16:09:51.178Z
e2136c7f-31fc-4017-917a-630d207ed334,17334727380,EMAIL,odile.meunier@yahoo.fr,2026-07-24T16:09:47.331Z
e44b0df2-7194-442d-89d6-732606b02cb3,77017682203,EMAIL,alberic_prevost39@gmail.com,2026-07-24T16:09:48.358Z
e4cb17e7-1570-4f15-bbdf-a2eac8b10834,24719788947,EMAIL,philothee_charles@hotmail.fr,2026-07-24T16:09:51.089Z
e4d5c0b1-da9d-470f-a9b0-7a639e64ce84,51742065392,CPF,51742065392,2026-07-31T04:28:26.044Z
e55fd0f3-16a5-4bda-8316-7d51ca7b251b,24662236606,EMAIL,flavien_rodriguez86@gmail.com,2026-07-24T16:09:47.528Z
e83bddef-55b6-4eec-9225-83fbcdec3a1f,49768246758,CPF,49768246758,2026-08-14T23:42:24.548Z
e9abdb5c-65f6-4799-bb65-72776042909b,26775244657,CPF,26775244657,2026-07-24T16:09:51.031Z
ef1485cf-22f7-4543-a312-ea2818e6c86a,80417045181,CPF,80417045181,2026-07-24T16:09:50.339Z
efbcce29-b370-4f66-b97f-d6886f528484,60107482754,CPF,60107482754,2026-07-24T16:09:48.038Z
f00b191a-0c9a-4e95-8d83-dcfde05ded13,92808200609,CPF,92808200609,2026-08-17T00:09:41.064Z
f0bee16d-a45a-4a7e-9fca-ac308a40f484,66655544433,CPF,66655544433,2026-07-24T16:09:50.401Z
f0da1dfa-a00b-45ec-a2b2-6a6279cfd578,90917191782,EMAIL,beatriz.franco17@yahoo.com,2026-07-24T16:09:48.915Z
f23d6508-df01-4d69-ae64-ea756a2163d5,99999999999,CPF,99999999999,2026-07-24T16:09:50.703Z
f282b95c-c2cd-4f78-a921-32b39ac14f32,77529588591,EMAIL,nathalie_fournier@yahoo.fr,2026-07-24T16:09:50.128Z
f3218d11-fe12-40b3-850d-9900f2061a7f,27234768980,CPF,27234768980,2026-07-24T16:09:48.137Z
f414c30f-f3ff-4304-bbea-349b27fe2098,68141495240,EMAIL,lucasgabrielferreira@fintech.com,2026-07-24T19:52:02.990Z
f470da5b-6f17-4438-b257-9f9400bb5264,19983621512,EMAIL,test19983621512@fintech.com,2026-07-24T16:09:48.398Z
f4956bd5-b8ff-4ff0-9397-2c03a3faef45,20250513611,CPF,20250513611,2026-07-24T16:09:49.182Z
f4a0cdf0-1c69-4eef-bd12-b43d587b32b7,81698023189,EMAIL,oury.roche45@yahoo.fr,2026-07-24T16:09:46.866Z
f4ec74ed-aa6e-4f15-9756-8d50c8b6831c,27646660477,CPF,27646660477,2026-07-24T16:09:49.036Z
f56821d1-5bac-4c7f-89ee-4b655f30dafb,41649264658,CPF,41649264658,2026-07-31T04:27:50.219Z
f6008405-94b0-41f7-83ad-068e34adba03,41689983639,EMAIL,armandine_joly70@hotmail.fr,2026-07-24T16:09:46.983Z
f650ade1-8bd9-4818-b6f5-ce47811a0c65,44444444444,CPF,44444444444,2026-07-24T16:09:50.239Z
f6ead6c5-3859-4643-b8b8-834c29211929,11879646706,CPF,11879646706,2026-07-24T20:07:38.956Z
f723944a-a43e-450c-8ed5-4bb5ac41ff78,76782744325,EMAIL,hanakowatanabe@fintech.com,2026-08-01T05:39:20.156Z
f7699b6e-886f-4e4c-86ad-d706dc5ebecb,28832869497,CPF,28832869497,2026-07-24T16:09:50.370Z
f7b3f866-99cd-4d80-bb5a-7154f502d04f,82474679928,CPF,82474679928,2026-08-17T00:09:28.957Z
f831d6db-12a5-4f4d-93f3-71564c3cae66,07817267197,EMAIL,adrienne_giraud@yahoo.fr,2026-07-24T16:09:49.567Z
f8321d54-f828-4092-baf7-f3f3ccc0280f,51742065392,EMAIL,tarotanaka@fintech.com,2026-07-31T04:28:26.044Z
fa760fd6-2b39-483c-ad2d-2f6d17e4f933,80535757654,CPF,80535757654,2026-07-30T02:50:22.786Z
fae85d0a-d495-42e0-9939-f832cb3e9b9e,65207037706,EMAIL,beatrizferreira@fintech.com,2026-08-06T01:48:20.324Z
faf0ba37-1d60-4543-afad-2e7ab4d8186e,73857513853,EMAIL,inesoliveira@fintech.com,2026-08-03T23:34:08.414Z
fb772504-9035-4d2e-b1b6-cbaaf567620c,88339779788,EMAIL,mathilde.legall@hotmail.fr,2026-07-24T16:09:48.796Z
fb826f0d-5a21-4feb-b8fd-0761acb9d3ad,18956389652,CPF,18956389652,2026-07-24T16:09:50.581Z
fbd3aa47-c5f3-4054-97f5-c7e3d5691006,20092389589,CPF,20092389589,2026-08-12T23:40:40.430Z
fc3283cf-8891-411d-b2ce-5f6057c82323,53281863159,EMAIL,brandi45@hotmail.com,2026-07-24T16:09:47.166Z
fc774888-316f-4e94-85be-7783846e851f,67154864257,CPF,67154864257,2026-07-24T16:09:50.813Z
fcf51b55-4521-478a-9f46-daf66d1c917a,12345678901,CPF,12345678901,2026-07-24T16:09:47.901Z
fd5f4209-d68a-44d2-a345-22dc6d4fe1d8,17693911189,CPF,17693911189,2026-07-24T16:09:49.227Z
fe721066-0828-4d25-ab4f-59abab7fd916,88877766655,CPF,88877766655,2026-07-24T16:09:50.505Z
ffb91124-d6d6-4eca-ad6d-5c0a46542ac2,12310012300,EMAIL,teste.retroativa@email.com,2026-07-28T01:48:39.643Z
