id,full_name,cpf,email,balance,pix_daily_limit,is_blocked,role,created_at,updated_at,username,profile_description,show_stories_popup,credit_card_due_date,credit_card_invoice_due_date,credit_card_available_limit,credit_card_total_limit,credit_card_points_balance,credit_card_is_blocked,account_status,days_overdue,credit_card_due_day,invoice_last_closed_date,login_attempts,card_expiry,card_delivery_status,card_is_activated,profile_message,birth_date,age,has_tutor,tutor_name,tutor_cpf,tutor_relationship,country_origin,address_cep,address_street,address_number,address_complement,address_neighborhood,address_city,address_state,card_brand,card_due_day,overdue_status
533eee0a-5973-478e-8f45-e1fb63ff4263,Emily Rose Johnson,09056318624,emilyrosejohnson@fintech.com,13274.23,3962.93,false,user,2026-08-17T00:11:38.267Z,2026-08-17T00:11:38.320Z,,,true,,2026-09-15T18:00:00.000Z,17175.60,18103.82,0,false,adimplente,0,15,,0,,unlocked,true,,1992-08-01T03:00:00.000Z,34,false,,,,Estados Unidos,33139,Broadway Street,55,,Downtown,Los Angeles,CA,ELO,15,EM_DIA
538bb852-be9d-47c0-bd7c-c4fb265a045e,Claude Garcia,48318883543,Claude_Garcia@hotmail.fr,6500.00,2000.00,false,customer,2026-07-22T18:42:08.514Z,2026-08-18T01:29:01.640Z,,,true,,2026-09-15T18:00:00.000Z,5000.00,5000.00,0,false,adimplente,0,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 15:42 UTC. Validade: 07/31, CVV: 543",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_DIA
5642e46d-e4ed-42e3-b9ed-55d0a45fc9f0,Massa Teste DB Real,88877766655,massa.dbreal@fintech.com,7500.00,3000.00,false,user,2026-07-23T04:28:41.050Z,2026-08-20T03:00:03.515Z,,,true,,2026-09-15T18:00:00.000Z,10559.41,12000.00,0,false,inadimplente,10,15,,0,,unlocked,true,,1998-08-20T03:00:00.000Z,28,false,,,,Brasil,01310-200,Avenida Paulista,1578,Apto 42,Bela Vista,Sao Paulo,SP,VISA,15,EM_ATRASO_15D
5b7b16d8-1ae6-4cbc-b9ec-2393fffcec18,Opal King,48431018434,Margie83@yahoo.com,2000.00,2000.00,false,customer,2026-07-04T05:48:44.835Z,2026-08-20T03:00:05.386Z,,,true,,2026-09-15T18:00:00.000Z,3655.64,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
5ca385ec-4af5-4678-9c4d-22a5a63b037f,Noura Al-Saud,98215828507,nouraal-saud@fintech.com,5613.29,4630.62,false,user,2026-07-30T02:50:15.896Z,2026-08-17T13:04:43.231Z,,,true,,2026-09-05T21:00:00.000Z,13800.79,21000.79,0,false,adimplente,0,5,,0,,unlocked,true,,1994-10-18T02:00:00.000Z,32,false,,,,Arábia Saudita,23212,Avenida King Fahd,195,,Al-Malaz,Dammam,Oriental,VISA,5,EM_DIA
5cb176ba-e885-449e-986a-3dce8baaff14,Moïsette Maillard,16165143539,Moisette.Maillard34@yahoo.fr,2000.00,2000.00,false,customer,2026-07-20T05:12:30.575Z,2026-08-20T03:00:03.788Z,,,true,,2026-09-15T18:00:00.000Z,3678.93,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 02:12 UTC. Validade: 07/31, CVV: 539",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
5d703467-915e-498a-81c2-55f4e9595ccd,Prosper Julien,67154864257,Prosper.Julien15@gmail.com,2000.00,2000.00,false,customer,2026-07-20T04:53:03.318Z,2026-08-20T03:00:02.937Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 01:53 UTC. Validade: 07/31, CVV: 257",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
5f7ce1c2-6e35-40ef-b430-4f23550b6212,Karla Melo,20250513611,Ladislau_Nogueira55@hotmail.com,12014.67,2000.00,false,customer,2026-07-04T05:44:23.764Z,2026-08-20T03:00:01.423Z,,,true,,2026-09-15T18:00:00.000Z,3701.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
5f9d94cc-5b92-4ba8-a066-48365a9fb314,Rodrigo Mendes Oliveira,78475680046,rodrigomendesoliveira@fintech.com,9633.96,5247.34,false,user,2026-07-23T05:03:46.233Z,2026-08-18T01:27:00.151Z,,,true,,2026-09-15T18:00:00.000Z,12801.65,12801.65,0,false,adimplente,0,15,,0,,unlocked,true,,1964-02-23T02:00:00.000Z,62,false,,,,Brasil,90010-000,Rua das Flores,215,,Copacabana,Belo Horizonte,PR,MASTERCARD,20,EM_DIA
613d716d-93db-4030-92b6-94b8b0b33be3,Test User,12345678909,test@example.com,2000.00,2000.00,false,customer,2026-07-20T19:10:49.326Z,2026-08-20T03:00:01.341Z,,,true,,2026-09-15T18:00:00.000Z,4197.39,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 16:10 UTC. Validade: 07/31, CVV: 909",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
62598176-027e-41d8-93d0-827121ed9f6c,Odile Meunier,17334727380,Odile.Meunier@yahoo.fr,2000.00,2000.00,false,customer,2026-07-09T21:21:57.970Z,2026-08-20T03:00:05.858Z,,,true,,2026-09-15T18:00:00.000Z,3406.91,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 09/07/2026, 18:21 UTC. Validade: 07/31, CVV: 380",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
655741db-22cc-4a91-9143-870385e47d4d,Integration Test User,19983621512,test19983621512@fintech.com,2000.00,2000.00,false,customer,2026-07-16T00:30:31.181Z,2026-08-20T03:00:04.769Z,,,true,,2026-09-15T18:00:00.000Z,4242.80,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 15/07/2026, 21:30 UTC. Validade: 07/31, CVV: 512",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
658f9893-2262-4bc1-a75d-f4e684a2d372,Tariq Al-Mansoor,12558823280,tariqal-mansoor@fintech.com,7807.26,5565.34,false,user,2026-08-03T23:33:29.717Z,2026-08-17T01:57:58.723Z,,,true,,2026-09-20T18:00:00.000Z,18255.72,18255.72,0,false,adimplente,0,20,,0,,manufacturing,false,,1951-11-19T03:00:00.000Z,75,false,,,,Arábia Saudita,12836,Rua Corniche,365,,Al-Malaz,Riad,Riad,VISA,20,EM_DIA
676ebbfa-427d-4cc6-9d12-d58f4041caa1,Alexander James Smith,57855482407,alexanderjamessmith@fintech.com,9293.26,3719.01,false,user,2026-08-14T23:43:29.253Z,2026-08-20T03:00:02.862Z,,,true,,2026-09-20T18:00:00.000Z,10291.78,14627.69,0,false,inadimplente,21,20,,0,,unlocked,true,,2003-04-11T03:00:00.000Z,23,false,,,,Estados Unidos,10001,Michigan Avenue,65,,Midtown,Los Angeles,GA,VISA,20,EM_ATRASO_30D
67c15327-a9d9-44b5-b3ff-e6430457f280,Maurice Meyer,34715548313,Maurice.Meyer6@hotmail.fr,2000.00,2000.00,false,customer,2026-07-19T03:38:15.562Z,2026-08-20T03:00:04.933Z,,,true,,2026-09-15T18:00:00.000Z,3257.29,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 19/07/2026, 00:38 UTC. Validade: 07/31, CVV: 313",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
68a39149-eec0-40be-b809-e5b3ac13ace6,Beatriz Ferreira,65207037706,beatrizferreira@fintech.com,11765.40,2703.04,false,user,2026-08-06T01:48:20.271Z,2026-08-06T01:48:20.392Z,,,true,,2026-09-05T18:00:00.000Z,7323.68,8090.58,0,false,adimplente,0,5,,0,,unlocked,true,,1950-06-02T03:00:00.000Z,76,false,,,,Portugal,4000-064,Avenida dos Aliados,690,,Cedofeita,Porto,Lisboa,AMEX,5,EM_DIA
6b77d51f-d14d-497d-82a0-bf7d9bd06061,João Miguel Silva,18956389652,JoaoMiguel.Silva@hotmail.com,2000.00,2000.00,false,customer,2026-07-04T06:00:10.819Z,2026-08-20T03:00:02.412Z,,,true,,2026-09-15T18:00:00.000Z,3581.86,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
6c8f7f48-93f0-4d66-ae7e-7556d39b363a,Alban Royer,71078566429,Alban.Royer30@gmail.com,2000.00,2000.00,false,customer,2026-07-19T03:37:44.912Z,2026-08-20T03:00:04.570Z,,,true,,2026-09-15T18:00:00.000Z,3109.23,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 19/07/2026, 00:37 UTC. Validade: 07/31, CVV: 429",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
6d2afa55-4c95-47ee-b280-faa973222961,Elísio Souza,73012176728,Cayla_Hermann@gmail.com,2000.00,2000.00,false,customer,2026-07-04T05:55:04.978Z,2026-08-20T03:00:01.050Z,,,true,,2026-09-15T18:00:00.000Z,3843.79,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
6d5381e1-b9f1-49f3-b2de-020cdbeb1e82,Dalila Batista,65451936372,Aline6@bol.com.br,2000.00,2000.00,false,customer,2026-07-04T05:48:07.883Z,2026-08-20T03:00:01.289Z,,,true,,2026-09-15T18:00:00.000Z,3752.03,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
6efe495f-94c0-4c5c-b0f2-85216cb0d9ed,René Gautier,27888186700,Rene.Gautier@gmail.com,2000.00,2000.00,false,customer,2026-07-19T10:09:20.561Z,2026-08-20T03:00:04.055Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 19/07/2026, 07:09 UTC. Validade: 07/31, CVV: 700",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
6f29be72-188c-40a5-a867-25fea7d233a5,Morgan Poirier,58628880208,Morgan_Poirier@yahoo.fr,2000.00,2000.00,false,customer,2026-08-01T04:12:47.993Z,2026-08-11T03:20:20.606Z,,,true,,2026-09-10T21:00:00.000Z,5000.00,5000.00,0,false,adimplente,0,10,,0,07/31,manufacturing,false,"Cartão em produção. Criado em 01/08/2026, 01:12 UTC. Validade: 07/31, CVV: 208",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_DIA
74eb4547-e446-4846-ad95-8c4d0ede17f8,Christian Simon,43838315910,Christian.Simon73@yahoo.fr,2000.00,2000.00,false,customer,2026-07-22T19:24:18.057Z,2026-08-20T03:00:04.512Z,,,true,,2026-09-15T18:00:00.000Z,3519.38,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 16:24 UTC. Validade: 07/31, CVV: 910",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
76069f51-54c5-4577-91dc-a2bc454d6997,Angel Rempel,53281863159,Brandi45@hotmail.com,2000.00,2000.00,false,customer,2026-07-04T05:36:09.100Z,2026-08-20T03:00:05.920Z,,,true,,2026-09-15T18:00:00.000Z,3768.05,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
7829197d-f0e2-4d6a-b0eb-13f5e45c4730,Test User,12345678901,test@test.com,4.20,2000.00,false,customer,2026-07-08T00:11:40.105Z,2026-08-20T03:00:05.815Z,,,true,,2026-09-15T18:00:00.000Z,2670.94,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 07/07/2026, 21:11 UTC. Validade: 07/31, CVV: 901",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
7925ba90-ef56-47f2-a003-63335e8f74b0,Hector Paris,81722521295,Hector_Paris22@yahoo.fr,2000.00,2000.00,false,customer,2026-07-20T04:52:47.579Z,2026-08-20T03:00:05.290Z,,,true,,2026-09-15T18:00:00.000Z,3913.29,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 01:52 UTC. Validade: 07/31, CVV: 295",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
7a52cbba-86b7-4249-86ae-15ae8cf2b385,Jian Liu,45447544025,jianliu@fintech.com,10908.02,4411.10,false,user,2026-08-17T00:11:03.016Z,2026-08-17T00:11:03.076Z,,,true,,2026-09-25T18:00:00.000Z,5654.54,6130.04,0,false,adimplente,0,25,,0,,unlocked,true,,1950-07-03T03:00:00.000Z,76,false,,,,China,200030,Avenida Huaihai,431,,Yuexiu,Xangai,Pequim,ELO,25,EM_DIA
7b4bd03b-84a2-42aa-9ff5-fbc4ce692497,Gustave Jacquet,05458223608,Gustave_Jacquet34@gmail.com,2000.00,2000.00,false,customer,2026-07-24T04:05:10.217Z,2026-08-20T03:00:00.440Z,,,true,,2026-09-15T18:00:00.000Z,2376.53,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 24/07/2026, 01:05 UTC. Validade: 07/31, CVV: 608",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
80622e31-c93f-426b-be27-2dfdce021a3a,Armandine Joly,41689983639,Armandine_Joly70@hotmail.fr,2000.00,2000.00,false,customer,2026-07-20T18:31:26.984Z,2026-08-20T03:00:05.649Z,,,true,,2026-09-15T18:00:00.000Z,3641.96,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 15:31 UTC. Validade: 07/31, CVV: 639",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
81da2c50-b586-412b-a278-fae2e6674ad7,Matteo Rossi,23626419533,matteorossi@fintech.com,11655.22,5116.65,false,user,2026-07-30T02:48:35.668Z,2026-08-19T00:27:21.016Z,,,true,,2026-09-25T21:00:00.000Z,6696.85,7389.40,0,false,adimplente,0,25,,0,,manufacturing,false,,1955-11-11T03:00:00.000Z,71,false,,,,Itália,20122,Via del Corso,324,,Centro Storico,Napoles,Lombardia,MASTERCARD,25,EM_DIA
857acdbb-f913-4357-9dda-4394077e82f4,Charline Rodriguez,97504636177,Charline_Rodriguez@gmail.com,2000.00,2000.00,false,customer,2026-07-19T10:01:56.574Z,2026-08-20T03:00:02.232Z,,,true,,2026-09-15T18:00:00.000Z,3690.09,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 19/07/2026, 07:01 UTC. Validade: 07/31, CVV: 177",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
8a679220-2d54-4345-bfd6-ba8f1fbe7dd9,Anceline Gauthier,65184684166,Anceline_Gauthier7@hotmail.fr,7461.60,2000.00,false,customer,2026-07-20T03:46:29.639Z,2026-08-18T01:32:20.269Z,,,true,,2026-09-15T18:00:00.000Z,4538.40,5000.00,0,false,adimplente,0,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 00:46 UTC. Validade: 07/31, CVV: 166",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_DIA
8b7c9781-dbab-4051-9167-4a48cf1bff61,Oury Roche,81698023189,Oury.Roche45@yahoo.fr,2000.00,2000.00,false,customer,2026-07-20T01:58:58.948Z,2026-08-20T03:00:05.973Z,,,true,,2026-09-15T18:00:00.000Z,3476.59,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 19/07/2026, 22:58 UTC. Validade: 07/31, CVV: 189",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
8bbe7197-7449-4234-96d1-753bcddde6c6,Xavier Thomas,64332859618,Xavier.Thomas@gmail.com,2000.00,2000.00,false,customer,2026-07-21T15:00:29.375Z,2026-08-20T03:00:04.715Z,,,true,,2026-09-15T18:00:00.000Z,3262.79,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 21/07/2026, 12:00 UTC. Validade: 07/31, CVV: 618",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
8c342e9f-ddd8-4926-8694-d6933cab70c4,Goncalo Santos,07154153601,goncalosantos@fintech.com,8141.07,4378.17,false,user,2026-08-15T00:45:26.478Z,2026-08-20T03:00:00.524Z,,,true,,2026-09-20T18:00:00.000Z,3565.96,8129.45,0,false,inadimplente,21,20,,0,,manufacturing,false,,1980-04-07T03:00:00.000Z,46,false,,,,Portugal,1250-096,Rua Garrett,161,,Cedofeita,Porto,Porto,HIPERCARD,20,EM_ATRASO_30D
8ce552c0-d013-4d36-9e41-36c085793573,César Braga,34272175349,Jose.Fahey97@hotmail.com,2000.00,2000.00,false,customer,2026-07-04T05:59:04.902Z,2026-08-20T03:00:04.837Z,,,true,,2026-09-15T18:00:00.000Z,3700.08,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
8ddec732-0a0a-4fc7-8430-e6f79fa65415,Albérade Chevalier,86236132526,Alberade_Chevalier@gmail.com,2000.00,2000.00,false,customer,2026-07-25T05:00:52.767Z,2026-08-20T03:00:00.863Z,,,true,,2026-09-10T21:00:00.000Z,4151.59,5000.00,0,false,inadimplente,10,10,,0,07/31,manufacturing,false,"Cartão em produção. Criado em 25/07/2026, 02:00 UTC. Validade: 07/31, CVV: 526",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
8df9e41b-af66-42e2-a072-b08b4704fecf,Yan Yang,77751515015,yanyang@fintech.com,12216.95,4537.15,false,user,2026-08-09T01:55:15.359Z,2026-08-09T01:55:15.449Z,,,true,,2026-09-10T18:00:00.000Z,7953.82,8921.79,0,false,adimplente,0,10,,0,,unlocked,true,,1994-04-02T03:00:00.000Z,32,false,,,,China,100004,Rua Nanjing East,361,,Chaoyang,Pequim,Guangdong,AMEX,10,EM_DIA
9283499f-20dc-45c5-9773-88be6bea963e,Falba David,85246671844,Falba.David89@yahoo.fr,22000.00,2000.00,false,customer,2026-07-21T15:00:15.237Z,2026-08-21T00:41:11.432Z,,,true,,2026-09-15T18:00:00.000Z,18220.00,22000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 21/07/2026, 12:00 UTC. Validade: 07/31, CVV: 844",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
932a3263-b353-478a-b11e-bdf14f27618d,Minjun Kim,37107075012,minjunkim@fintech.com,684.62,3058.63,false,user,2026-08-03T23:33:04.939Z,2026-08-20T03:00:03.901Z,,,true,,2026-09-15T18:00:00.000Z,11423.78,15914.19,0,false,inadimplente,32,15,,0,,unlocked,true,,2004-02-24T03:00:00.000Z,22,false,,,,Coreia do Sul,03154,Avenida Jong-ro,454,,Haeundae,Seul,Seul,ELO,15,EM_ATRASO_30D
947bc922-283c-487e-8ecc-07bc2bb041a9,Albéric Prevost,77017682203,Alberic_Prevost39@gmail.com,2000.00,2000.00,false,customer,2026-07-09T21:23:57.266Z,2026-08-20T03:00:04.982Z,,,true,,2026-09-15T18:00:00.000Z,3742.25,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 09/07/2026, 18:23 UTC. Validade: 07/31, CVV: 203",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
96414e08-df1e-4b3b-837c-6699e3b83b63,Taro Tanaka,51742065392,tarotanaka@fintech.com,12340.51,1010.23,false,user,2026-07-31T04:28:26.020Z,2026-08-20T03:00:02.574Z,,,true,,2026-09-20T21:00:00.000Z,12274.70,16759.99,0,false,inadimplente,36,20,,0,,unlocked,true,,1974-11-16T03:00:00.000Z,52,false,,,,Japão,604-8026,Rua Ginza Chuo,749,,Namba,Toquio,Osaka,VISA,20,EM_ATRASO_30D
974acc92-0001-4f5f-9b55-07836b2d1999,Ren Ito,41649264658,renito@fintech.com,10010.49,3869.86,false,user,2026-07-31T04:27:50.194Z,2026-08-20T03:00:02.770Z,,,true,,2026-09-05T21:00:00.000Z,7987.56,8884.43,0,false,inadimplente,15,5,,0,,unlocked,true,,1958-02-05T03:00:00.000Z,68,false,,,,Japão,160-0022,Rua Ginza Chuo,229,,Chiyoda,Quioto,Toquio,ELO,5,EM_ATRASO_15D
97cfb444-aff8-4b06-9dcc-ca021c0b5695,Camila Lopez,84979979998,camilalopez@fintech.com,1692.16,1193.97,false,user,2026-08-17T00:11:24.157Z,2026-08-20T03:00:00.605Z,,,true,,2026-09-15T18:00:00.000Z,154.38,4509.77,0,false,inadimplente,19,15,,0,,manufacturing,false,,1959-05-14T03:00:00.000Z,67,false,,,,Argentina,C1043,Avenida Colon,740,,Centro,Buenos Aires,Cordoba,AMEX,15,EM_ATRASO_30D
981931a8-b6cb-47c6-aa87-f87d1833d166,Angilran Morin,42718533218,Angilran.Morin@hotmail.fr,2000.00,2000.00,false,customer,2026-07-05T03:06:43.725Z,2026-08-20T03:00:02.534Z,,,true,,2026-09-15T18:00:00.000Z,3781.63,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
a2e3ab74-07fe-4444-941b-feb0ab1c0c6f,Sofia Esposito,82474679928,sofiaesposito@fintech.com,13270.67,2927.90,false,user,2026-08-17T00:09:28.936Z,2026-08-17T00:09:28.992Z,,,true,,2026-09-25T18:00:00.000Z,18168.33,19097.46,0,false,adimplente,0,25,,0,,manufacturing,false,,2005-08-03T03:00:00.000Z,21,false,,,,Itália,80121,Via Roma,341,,Chiaia,Napoles,Lombardia,HIPERCARD,25,EM_DIA
a379acd0-6cbf-4e98-b625-9bd66f4ed4c0,Ines Oliveira,73857513853,inesoliveira@fintech.com,8217.57,1030.03,false,user,2026-08-03T23:34:07.847Z,2026-08-20T03:00:04.208Z,,,true,,2026-09-05T18:00:00.000Z,10776.15,15006.96,0,false,inadimplente,32,5,,0,,manufacturing,false,,2002-09-24T03:00:00.000Z,24,false,,,,Portugal,1250-096,Rua de Santa Catarina,864,,Santo Ildefonso,Porto,Porto,VISA,5,EM_ATRASO_30D
a51b620e-7c2b-408c-99d7-4b20af6ccfb8,Pierre Bernard,35417211460,pierrebernard@fintech.com,2556.05,4958.57,false,user,2026-08-17T00:09:17.154Z,2026-08-17T00:09:17.337Z,,,true,,2026-09-05T18:00:00.000Z,7198.99,7653.25,0,false,adimplente,0,5,,0,,unlocked,true,,1969-06-19T03:00:00.000Z,57,false,,,,França,75006,Rue de Rivoli,694,,1er Arrondissement,Paris,Ile-de-France,MASTERCARD,5,EM_DIA
a68449cf-8e7f-40b4-9213-af83c80bbfe1,Kenji Sato,92957697327,kenjisato@fintech.com,15039.88,3183.98,false,user,2026-08-17T00:10:17.843Z,2026-08-17T00:10:17.897Z,,,true,,2026-09-10T18:00:00.000Z,15941.36,16702.29,0,false,adimplente,0,10,,0,,unlocked,true,,1951-07-05T03:00:00.000Z,75,false,,,,Japão,160-0022,Rua Kawaramachi,271,,Chuo-ku,Toquio,Toquio,ELO,10,EM_DIA
a82b5998-0c85-445f-821f-92a70f40eac2,Youssef Al-Otaibi,12923841310,youssefal-otaibi@fintech.com,13392.63,5211.66,false,user,2026-08-17T01:42:19.143Z,2026-08-20T03:00:02.901Z,,,true,,2026-09-15T18:00:00.000Z,2325.35,6964.99,0,false,inadimplente,19,15,,0,,manufacturing,false,,1959-12-17T03:00:00.000Z,67,false,,,,Arábia Saudita,32414,Rua Corniche,323,,Al-Hamra,Dammam,Riad,VISA,15,EM_ATRASO_30D
a89b30a3-a892-492f-807b-98410e9b7e0e,Dohyun Choi,58480256907,dohyunchoi@fintech.com,12495.70,2999.72,false,user,2026-07-30T02:49:44.596Z,2026-08-14T00:31:14.890Z,,,true,,2026-09-20T21:00:00.000Z,19742.18,20700.54,0,false,adimplente,0,20,,0,,manufacturing,false,,1950-03-28T02:00:00.000Z,76,false,,,,Coreia do Sul,06591,Rua Teheran-ro,760,,Jongno-gu,Seul,Seul,AMEX,20,EM_DIA
abb92692-162d-4aca-b038-53b0fd2030c9,Philomène Fabre,28832869497,Philomene.Fabre12@hotmail.fr,2000.00,2000.00,false,customer,2026-07-23T02:59:39.022Z,2026-08-20T03:00:01.982Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 23:59 UTC. Validade: 07/31, CVV: 497",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
ac473d65-9e13-453b-90b7-aa42919dcbb2,Cliente Cartao Teste,77766655544,cliente.cartao@fintech.com,10000.00,4000.00,false,user,2026-07-23T04:30:16.068Z,2026-08-20T03:00:01.835Z,,,true,,2026-09-15T18:00:00.000Z,9788.77,15000.00,0,false,inadimplente,41,15,,0,,unlocked,true,,1992-04-10T03:00:00.000Z,34,false,,,,Japao,,,,,,,,VISA,20,EM_ATRASO_30D
ad8300c0-1981-4580-82f5-50bedae3203f,Lucas Gabriel Ferreira,68141495240,lucasgabrielferreira@fintech.com,11633.36,5613.40,false,user,2026-07-24T19:52:02.965Z,2026-08-20T03:00:03.979Z,,,true,,2026-09-15T21:00:00.000Z,9217.11,13778.43,0,false,inadimplente,41,15,,0,,manufacturing,false,,1987-02-01T02:00:00.000Z,39,false,,,,Brasil,01310-200,Avenida Afonso Pena,579,,Savassi,Porto Alegre,PR,ELO,15,EM_ATRASO_30D
aea481f5-3694-4b42-a855-a1097da0f978,Admin User,99999999999,admin@fintechbank.com,100000.00,100000.00,false,admin,2026-08-21T02:59:16.915Z,2026-08-21T02:59:16.915Z,,,true,,,5000.00,5000.00,0,false,adimplente,0,15,,0,,,false,,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_DIA
afa681a8-df82-43fe-9465-a132ee4646d3,Jacinthe Vidal,26986473966,Jacinthe_Vidal@hotmail.fr,2000.00,2000.00,false,customer,2026-07-22T16:58:43.814Z,2026-08-20T03:00:03.838Z,,,true,,2026-09-15T18:00:00.000Z,132.50,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 13:58 UTC. Validade: 07/31, CVV: 966",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
b0edd266-787c-4e1a-8320-14ad1112b3f0,Nathalie Fournier,77529588591,Nathalie_Fournier@yahoo.fr,2000.00,2000.00,false,customer,2026-07-20T03:46:05.837Z,2026-08-20T03:00:01.382Z,,,true,,2026-09-15T18:00:00.000Z,137.78,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 00:46 UTC. Validade: 07/31, CVV: 591",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
